Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.json.junit.XMLTest.testMaxNestingDepthWithValidFittingXML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,2,,,,18,,,5,14,0,,,,4,2,0,5,7,3,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,"0.00",2,2,2,1
Public Method,"org.json.junit.XMLTest.testToJSONArray_jsonOutput",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,1,,,,7,,,5,4,3,,,,3,1,0,4,5,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.43",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJSONArray_reversibility",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,1,,,,6,,,4,3,3,,,,3,1,0,3,4,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"0.50",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithNullWhenNilConversionDisabled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,1,,,,7,,,5,4,3,,,,4,1,0,4,5,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"0.43",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithNullWhenNilConversionEnabled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,,,,1,,,,11,,,6,8,3,,,,7,1,0,4,5,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"0.27",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionDisabled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,8,,,6,5,3,,,,4,1,0,5,6,5,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.38",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionEnabled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,0,,,,20,,,8,15,3,,,,7,1,0,10,13,8,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.15",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionEnabled.(Anon_1)",1,1,1,1,3,0,3,0,2,2,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionEnabled.(Anon_1).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionEnabled.(Anon_2)",1,1,1,1,3,0,3,0,2,3,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithTypeWhenTypeConversionEnabled.(Anon_2).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionEnabled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,0,,,,20,,,8,15,0,,,,7,1,0,10,13,8,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionEnabled.(Anon_3)",1,1,1,1,3,0,3,0,2,2,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionEnabled.(Anon_3).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionEnabled.(Anon_4)",1,1,1,1,3,0,3,0,2,3,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionEnabled.(Anon_4).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionNotEnabledOnOne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,14,,,7,10,0,,,,7,1,0,8,10,7,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionNotEnabledOnOne.(Anon_5)",1,1,1,1,3,0,3,0,2,2,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonWithXSITypeWhenTypeConversionNotEnabledOnOne.(Anon_5).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testToJsonXML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,,,,4,,,,13,,,7,10,5,,,,8,1,0,10,11,6,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,"0.38",1,1,1,1
Public Method,"org.json.junit.XMLTest.testUnescape",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,6,,,,21,,,2,18,5,,,,4,1,0,12,13,1,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,"0.24",1,1,1,1
Public Method,"org.json.junit.XMLTest.testXSITypeMapNotModifiable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,,,,1,,,,19,,,4,14,0,,,,8,2,0,8,12,5,,,9,,,2,2,2,1,1,,,,,0,,1,0,,,"0.00",2,2,2,1
Anonymous Class,"org.json.junit.XMLTest.testXSITypeMapNotModifiable.(Anon_6)",1,1,1,1,3,0,3,0,2,2,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testXSITypeMapNotModifiable.(Anon_6).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Anonymous Class,"org.json.junit.XMLTest.testXSITypeMapNotModifiable.(Anon_7)",1,1,1,1,3,0,3,0,2,3,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,4,,,,0,,,,4,,,0,3,0,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testXSITypeMapNotModifiable.(Anon_7).convert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,0,2,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.XMLTest.testXmlEscapeToJson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,,,,1,,,,25,,,6,20,3,,,,3,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,"0.12",1,1,1,1
Package,"org.json.junit.data",1,1,1,1,5,0,3,1,,,,,25,2,4,,24,,119,34,,,,121,,2,3,1,115,,999,,,,122,,,,567,,,294,193,311,,,,,,,242,392,228,,,170,,,,,,,,8,8,8,8,,,2,,,,"0.55",131,131,133,122
Public Class,"org.json.junit.data.BrokenToString",1,1,1,1,4,0,4,0,1,3,0,0,,0,0,,,,1,0,,,,1,13,0,0,0,1,,10,,,,0,,,,5,,,3,1,5,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,"1.00",1,1,1,1
Public Method,"org.json.junit.data.BrokenToString.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Class,"org.json.junit.data.ExceptionalBean",1,1,1,1,7,0,3,4,1,6,1,0,,0,0,,,,4,0,,,,4,16,0,0,0,4,,60,,,,6,,,,23,,,9,6,31,,,,,,,6,14,8,,,6,,,,,,,,1,1,1,1,,1,0,,0,0,"1.35",4,4,4,4
Public Static Final Class,"org.json.junit.data.ExceptionalBean.MyCloseable",1,1,1,1,5,0,3,1,2,3,0,0,,0,0,,,,2,0,,,,2,14,0,0,0,2,,15,,,,2,,,,9,,,4,2,4,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,"0.44",2,2,2,2
Public Method,"org.json.junit.data.ExceptionalBean.MyCloseable.close",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.ExceptionalBean.MyCloseable.getString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
Public Method,"org.json.junit.data.ExceptionalBean.getCloseable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.33",1,1,1,1
Public Method,"org.json.junit.data.ExceptionalBean.getIllegalAccessException",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Method,"org.json.junit.data.ExceptionalBean.getIllegalArgumentException",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Method,"org.json.junit.data.ExceptionalBean.getInvocationTargetException",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Class,"org.json.junit.data.Fraction",1,1,1,1,10,0,7,3,2,6,0,0,,0,1,,,,13,3,,,,13,31,0,0,0,13,,174,,,,20,,,,99,,,33,49,56,,,,,,,41,65,25,,,42,,,,,,,,6,6,7,4,,1,1,,61,48,"0.57",24,24,25,18
Public Constructor,"org.json.junit.data.Fraction.Fraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,3,,,1,1,6,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"2.00",1,1,1,1
Public Constructor,"org.json.junit.data.Fraction.Fraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,1,,,,28,,,3,20,8,,,,10,24,1,14,20,3,,,17,,,6,6,7,1,3,,,,,0,,1,0,,,"0.29",6,6,7,1
Public Method,"org.json.junit.data.Fraction.bigDecimalValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.compareTo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23,,,,4,,,,12,,,4,7,7,,,,3,3,0,5,8,3,,,7,,,3,3,3,3,2,,,,,2,,1,2,,,"0.58",3,3,3,3
Public Method,"org.json.junit.data.Fraction.doubleValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,,,,0,,,,14,,,3,8,3,,,,3,4,1,5,9,2,,,7,,,4,4,4,4,3,,,,,3,,1,3,,,"0.21",4,4,4,4
Public Method,"org.json.junit.data.Fraction.floatValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.getDenominator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.getNumerator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,3,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,7,,,4,4,3,,,,2,1,0,4,5,3,,,2,,,2,2,2,1,0,,,,,0,,0,0,,,"0.43",2,2,2,1
Public Method,"org.json.junit.data.Fraction.intValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.longValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.Fraction.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,2,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.75",1,1,1,1
Public Generic Class,"org.json.junit.data.GenericBean",1,1,1,1,4,0,4,0,2,6,0,1,,0,0,,,,10,3,,,,10,22,0,0,0,10,,75,,,,11,,,,45,,,21,13,19,,,,,,,16,27,14,,,13,,,,,,,,1,1,1,1,,1,0,,83,83,"0.42",10,10,10,10
Public Constructor,"org.json.junit.data.GenericBean.GenericBean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,4,,,1,2,4,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
TypeVariable,"org.json.junit.data.GenericBean.T",0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,"0.00",0,0,0,0
Public Method,"org.json.junit.data.GenericBean.getDoubleKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.getEscapeStringKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.getGenericValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,4,,,1,2,1,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.getIntKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.getStringKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.getStringReaderKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.isFalseKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.isTrueKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.GenericBean.setGenericValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,4,,,1,2,4,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,"1.00",1,1,1,1
Public Class,"org.json.junit.data.GenericBeanInt",1,1,1,1,6,0,3,3,1,2,0,0,,0,0,,,,7,1,,,,7,29,0,0,0,7,,67,,,,8,,,,25,,,10,8,34,,,,,,,8,16,9,,,7,,,,,,,,1,1,1,1,,2,0,,71,71,"1.36",7,7,7,7
Public Constructor,"org.json.junit.data.GenericBeanInt.GenericBeanInt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,3,,,1,1,4,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.33",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.get",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.getA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,3,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.33",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.getGenericValue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,4,,,2,1,1,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.25",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.getable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.is",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,1,1,5,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Method,"org.json.junit.data.GenericBeanInt.isB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,3,,,1,1,5,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"1.67",1,1,1,1
Public Interface,"org.json.junit.data.MyBean",0,0,0,0,0,0,0,0,0,5,0,1,,0,0,,,,7,0,,,,7,7,0,0,0,7,,8,,,,0,,,,8,,,8,0,0,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.getDoubleKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.getEscapeStringKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.getIntKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.getStringKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.getStringReaderKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.isFalseKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Abstract Method,"org.json.junit.data.MyBean.isTrueKey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Class,"org.json.junit.data.MyBeanCustomName",1,1,1,1,1,0,1,0,2,3,1,1,,0,0,,,,6,0,,,,6,18,0,0,0,6,,16,,,,0,,,,13,,,12,6,3,,,,,,,6,13,7,,,6,,,,,,,,1,1,1,1,,1,0,,0,0,"0.23",6,6,6,6
Public Method,"org.json.junit.data.MyBeanCustomName.getIgnoredInt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.MyBeanCustomName.getMyDouble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.MyBeanCustomName.getSomeFloat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.MyBeanCustomName.getSomeInt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.MyBeanCustomName.getSomeLong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Method,"org.json.junit.data.MyBeanCustomName.getSomeString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,"0.00",1,1,1,1
Public Interface,"org.json.junit.data.MyBeanCustomNameInterface",0,0,0,0,0,0,0,0,0,2,2,1,,0,0,,,,2,0,,,,2,2,2,0,0,0,,5,,,,0,,,,5,,,5,0,0,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,"0.00",0,0,0,0
Abstract Method,"org.json.junit.data.MyBeanCustomNameInterface.getIgnoredInt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Abstract Method,"org.json.junit.data.MyBeanCustomNameInterface.getSomeFloat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,0,,,,2,,,2,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,"0.00",0,0,0,0
Public Class,"org.json.junit.data.MyBeanCustomNameSubClass",1,1,1,1,2,0,2,0,1,4,2,0,,0,0,,,,7,0,,,,7,25,0,0,0,7,,27,,,,0,,,,20,,,19,7,7,,,,,,,7,15,8,,,7,,,,,,,,1,1,1,1,,2,0,,0,0,"0.35",7,7,7,7
